Timestamp,Age,Primary streaming service,Hours per day,While working,Instrumentalist,Composer,Fav genre,Exploratory,Foreign languages,BPM,Frequency [Classical],Frequency [Country],Frequency [EDM],Frequency [Folk],Frequency [Gospel],Frequency [Hip hop],Frequency [Jazz],Frequency [K pop],Frequency [Latin],Frequency [Lofi],Frequency [Metal],Frequency [Pop],Frequency [R&B],Frequency [Rap],Frequency [Rock],Frequency [Video game music],Anxiety,Depression,Insomnia,OCD,Music effects,Permissions
9/2/2022 4:56,51,I do not use a streaming service.,5,Yes,No,No,Rock,No,No,180,Sometimes,Rarely,Never,Sometimes,Never,Never,Rarely,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,1,2,1,0,No effect,I understand.
9/2/2022 5:21,63,YouTube Music,8,Yes,No,No,Rock,Yes,No,70,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Never,2,1,2,2,Improve,I understand.
9/2/2022 5:40,64,YouTube Music,2,Yes,No,No,Classical,No,No,,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Rarely,Never,Rarely,Rarely,Never,Very frequently,Rarely,Never,Rarely,Never,5,2,4,0,Improve,I understand.
9/2/2022 5:49,22,Spotify,2,Yes,No,No,Pop,No,No,,Sometimes,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Never,Rarely,Never,Very frequently,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Rarely,7,2,1,0,Improve,I understand.
9/2/2022 6:20,24,YouTube Music,1,Yes,No,No,Folk,No,Yes,103,Sometimes,Never,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,10,10,7,8,Improve,I understand.
9/2/2022 6:41,19,Spotify,8,Yes,No,No,Pop,Yes,Yes,99,Rarely,Sometimes,Sometimes,Very frequently,Never,Very frequently,Never,Very frequently,Sometimes,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,7,2,1,6,Improve,I understand.
9/2/2022 7:13,56,Apple Music,8,Yes,No,No,Pop,Yes,No,117,Sometimes,Rarely,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,6,4,1,0,Improve,I understand.
9/2/2022 7:13,20,Spotify,1,No,No,No,EDM,Yes,No,102,Rarely,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Rarely,Very frequently,Rarely,Very frequently,Never,Never,Never,Never,5,9,6,1,Improve,I understand.
9/2/2022 7:29,19,I do not use a streaming service.,1,Yes,Yes,No,Video game music,No,No,127,Very frequently,Never,Never,Rarely,Rarely,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,7,5,7,0,Improve,I understand.
9/2/2022 7:53,20,Spotify,8,Yes,No,No,Jazz,Yes,Yes,93,Rarely,Sometimes,Rarely,Very frequently,Never,Sometimes,Very frequently,Rarely,Sometimes,Very frequently,Never,Sometimes,Rarely,Sometimes,Sometimes,Rarely,7,6,7,4,Improve,I understand.
9/2/2022 8:05,60,Spotify,2,Yes,No,No,Rock,No,No,,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,0,0,0,0,Improve,I understand.
9/2/2022 8:06,65,Apple Music,6,Yes,No,No,R&B,No,Yes,146,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Never,Never,Sometimes,Very frequently,Never,Sometimes,Never,3,5,0,2,No effect,I understand.
9/2/2022 9:15,28,Spotify,3,No,Yes,Yes,Metal,Yes,Yes,0,Very frequently,Never,Rarely,Sometimes,Rarely,Rarely,Very frequently,Rarely,Sometimes,Very frequently,Very frequently,Rarely,Sometimes,Never,Very frequently,Very frequently,8,8,5,2,Improve,I understand.
9/2/2022 9:25,18,I do not use a streaming service.,4,Yes,Yes,No,EDM,No,Yes,150,Very frequently,Never,Very frequently,Never,Never,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Rarely,Rarely,Sometimes,8,7,10,6,Improve,I understand.
9/2/2022 9:54,42,Spotify,2,Yes,No,No,Rock,No,Yes,85,Rarely,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,2,4,5,2,Improve,I understand.
9/2/2022 14:09,80,I do not use a streaming service.,3,Yes,Yes,No,Classical,No,No,122,Very frequently,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Rarely,Rarely,Sometimes,Never,Never,Never,Sometimes,7,3,9,2,Improve,I understand.
9/2/2022 14:31,22,I do not use a streaming service.,4,No,No,Yes,Pop,Yes,No,,Rarely,Sometimes,Very frequently,Sometimes,Never,Rarely,Never,Never,Never,Never,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,8,7,4,4,Improve,I understand.
9/2/2022 15:24,56,Other streaming service,2,No,No,No,Jazz,Yes,Yes,120,Sometimes,Never,Sometimes,Sometimes,Rarely,Never,Very frequently,Never,Rarely,Rarely,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,0,0,0,5,No effect,I understand.
9/2/2022 16:14,20,YouTube Music,1,Yes,No,No,Pop,No,Yes,120,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Rarely,Rarely,Never,Very frequently,Sometimes,Rarely,Rarely,Never,8,6,9,8,Improve,I understand.
9/2/2022 16:36,15,Spotify,1,Yes,No,No,Video game music,Yes,Yes,150,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,4,2,3,2,Improve,I understand.
9/2/2022 19:20,67,I do not use a streaming service.,1,No,No,No,Rock,No,No,,Sometimes,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Never,3,2,2,2,,I understand.
9/2/2022 19:39,57,Spotify,2,Yes,Yes,No,Gospel,No,No,174,Sometimes,Never,Never,Rarely,Very frequently,Never,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Rarely,Never,6,4,10,0,Improve,I understand.
9/2/2022 21:14,22,Apple Music,7,Yes,No,No,Pop,Yes,Yes,112,Never,Never,Sometimes,Rarely,Never,Very frequently,Never,Very frequently,Sometimes,Never,Never,Very frequently,Very frequently,Very frequently,Sometimes,Rarely,8,8,10,0,Improve,I understand.
9/2/2022 21:19,17,Spotify,5,Yes,No,No,Pop,Yes,Yes,180,Never,Never,Sometimes,Never,Never,Sometimes,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,Sometimes,Rarely,Rarely,5,5,5,5,Improve,I understand.
9/2/2022 22:18,19,Spotify,3,Yes,No,No,Rock,No,No,121,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Never,Never,Never,Rarely,Very frequently,Never,Sometimes,Very frequently,Sometimes,10,8,6,2,No effect,I understand.
9/3/2022 3:54,50,I do not use a streaming service.,1,No,No,No,Rock,No,No,98,Sometimes,Sometimes,Never,Never,Never,Very frequently,Sometimes,Rarely,Rarely,Never,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,0,0,7,0,Improve,I understand.
9/3/2022 5:27,24,Spotify,6,Yes,Yes,Yes,Rock,Yes,Yes,118,Never,Rarely,Sometimes,Very frequently,Never,Rarely,Rarely,Sometimes,Never,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Sometimes,8,8,10,0,Improve,I understand.
9/3/2022 7:09,67,Apple Music,2,No,No,No,Rock,Yes,No,,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,8,2,0,0,No effect,I understand.
9/3/2022 8:53,18,Other streaming service,3,Yes,Yes,Yes,Metal,Yes,No,135,Sometimes,Sometimes,Never,Rarely,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,7,8,4,10,Improve,I understand.
9/3/2022 10:20,20,Spotify,1.5,Yes,No,No,Country,No,No,,Rarely,Very frequently,Sometimes,Never,Never,Sometimes,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Sometimes,Sometimes,Never,0,2,0,1,Improve,I understand.
9/3/2022 10:41,15,Spotify,4,Yes,Yes,No,Pop,Yes,No,105,Never,Rarely,Never,Never,Sometimes,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,3,5,4,0,Improve,I understand.
9/3/2022 12:26,17,Spotify,2,Yes,Yes,No,Pop,Yes,Yes,122,Rarely,Never,Never,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Never,Never,Very frequently,Never,Sometimes,Never,Never,5,2,3,1,Improve,I understand.
9/3/2022 13:52,32,YouTube Music,2,Yes,No,No,Folk,Yes,No,,Never,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Never,Rarely,Sometimes,Never,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,6,1,0,0,Improve,I understand.
9/3/2022 14:08,18,Spotify,2,No,No,No,Rap,Yes,Yes,136,Rarely,Never,Never,Never,Never,Very frequently,Rarely,Never,Never,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Very frequently,6,3,4,2,Improve,I understand.
9/3/2022 14:35,18,Spotify,1,Yes,Yes,Yes,Rock,Yes,No,165,Sometimes,Never,Sometimes,Never,Never,Rarely,Rarely,Never,Never,Rarely,Very frequently,Sometimes,Never,Rarely,Very frequently,Rarely,5,6,8,2,Improve,I understand.
9/3/2022 15:52,18,Spotify,3,Yes,No,No,K pop,Yes,Yes,130,Sometimes,Never,Never,Never,Never,Sometimes,Never,Very frequently,Never,Rarely,Never,Sometimes,Very frequently,Rarely,Sometimes,Rarely,8,4,7,5,Improve,I understand.
9/3/2022 15:52,19,Spotify,3,Yes,No,No,Pop,Yes,No,,Never,Never,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Rarely,Rarely,Rarely,Very frequently,Sometimes,Very frequently,Rarely,Sometimes,1,1,2,3,Improve,I understand.
9/3/2022 16:00,18,Spotify,2,No,Yes,No,Rock,Yes,No,115,Never,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Never,8,3,1,3,Improve,I understand.
9/3/2022 16:24,17,Other streaming service,6,Yes,No,Yes,Rap,Yes,No,140,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Sometimes,Never,Never,Sometimes,Never,Sometimes,Sometimes,Very frequently,Rarely,Never,3,3,0,0,Improve,I understand.
9/3/2022 17:14,34,Spotify,3,Yes,No,No,Classical,No,Yes,95,Very frequently,Never,Never,Never,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Rarely,Never,Never,Sometimes,Sometimes,0,0,0,0,No effect,I understand.
9/3/2022 18:01,18,YouTube Music,3,Yes,No,No,Pop,No,No,150,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Very frequently,Rarely,Very frequently,Rarely,Sometimes,5,4,2,0,No effect,I understand.
9/3/2022 18:23,18,Spotify,2,Yes,No,No,R&B,Yes,No,97,Never,Never,Never,Never,Sometimes,Very frequently,Rarely,Never,Rarely,Rarely,Never,Sometimes,Very frequently,Very frequently,Rarely,Never,2,4,0,0,Improve,I understand.
9/3/2022 18:37,22,I do not use a streaming service.,2,Yes,No,No,Video game music,No,No,,Sometimes,Rarely,Rarely,Never,Very frequently,Rarely,Sometimes,Rarely,Rarely,Rarely,Never,Rarely,Never,Never,Never,Very frequently,4,6,0,2,Improve,I understand.
9/3/2022 20:49,18,Spotify,2,Yes,No,Yes,Pop,Yes,No,,Sometimes,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Never,Sometimes,Never,Very frequently,Rarely,Never,Sometimes,Sometimes,5,7,2,0,Improve,I understand.
9/3/2022 20:58,19,Spotify,3,Yes,No,No,Rock,Yes,Yes,122,Sometimes,Rarely,Rarely,Sometimes,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Never,4,0,7,0,No effect,I understand.
9/3/2022 21:08,25,I do not use a streaming service.,4,Yes,No,No,Pop,Yes,Yes,150,Rarely,Never,Sometimes,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Sometimes,Very frequently,Rarely,Very frequently,Very frequently,Rarely,10,8,6,2,No effect,I understand.
9/3/2022 21:52,17,Spotify,2,Yes,Yes,Yes,R&B,Yes,No,,Very frequently,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Rarely,Very frequently,Very frequently,Rarely,Sometimes,Never,3,3,1,0,Improve,I understand.
9/4/2022 2:32,25,Spotify,5,Yes,Yes,No,Rock,Yes,No,125,Sometimes,Sometimes,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Never,Sometimes,Very frequently,Sometimes,8,7,2,1,Improve,I understand.
9/4/2022 5:01,18,Spotify,2,Yes,No,No,R&B,No,No,96,Sometimes,Rarely,Never,Never,Never,Sometimes,Rarely,Never,Never,Very frequently,Rarely,Very frequently,Very frequently,Sometimes,Very frequently,Rarely,3,3,0,3,Improve,I understand.
9/4/2022 5:22,21,Spotify,1,,,,K pop,Yes,,,Rarely,Rarely,Sometimes,Rarely,Never,Very frequently,Rarely,Very frequently,Rarely,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Rarely,4,5,2,5,,I understand.
9/4/2022 9:22,24,Spotify,7,Yes,No,No,Folk,Yes,Yes,137,Sometimes,Rarely,Rarely,Very frequently,Never,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Very frequently,10,10,8,10,Improve,I understand.
9/4/2022 10:07,16,Spotify,3,Yes,Yes,No,K pop,No,Yes,174,Rarely,Never,Sometimes,Never,Never,Rarely,Sometimes,Very frequently,Sometimes,Sometimes,Never,Very frequently,Rarely,Sometimes,Never,Never,10,2,7,8,Improve,I understand.
9/4/2022 10:48,18,Spotify,3,No,Yes,Yes,Metal,Yes,No,210,Never,Never,Never,Rarely,Never,Sometimes,Very frequently,Never,Rarely,Never,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,9,6,8,5,Improve,I understand.
9/4/2022 11:15,18,Spotify,4,Yes,No,No,R&B,Yes,Yes,129,Rarely,Rarely,Rarely,Never,Never,Very frequently,Sometimes,Never,Never,Rarely,Never,Very frequently,Very frequently,Very frequently,Very frequently,Rarely,6,4,1,6,Improve,I understand.
9/4/2022 11:25,16,Spotify,3,Yes,No,No,Pop,Yes,No,112,Very frequently,Never,Never,Never,Never,Rarely,Rarely,Never,Never,Never,Never,Very frequently,Very frequently,Never,Sometimes,Never,3,4,6,8,Improve,I understand.
9/4/2022 13:07,68,Pandora,1,Yes,No,No,Gospel,No,No,8,Very frequently,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,10,10,10,0,Improve,I understand.
9/4/2022 15:41,16,Spotify,7,Yes,No,No,Video game music,Yes,No,999999999,Never,Rarely,Sometimes,Rarely,Never,Rarely,Rarely,Never,Never,Never,Very frequently,Sometimes,Never,Very frequently,Rarely,Sometimes,4,8,8,4,No effect,I understand.
9/4/2022 16:26,21,Spotify,1,No,No,No,R&B,Yes,Yes,81,Never,Never,Never,Never,Rarely,Very frequently,Never,Never,Never,Never,Never,Very frequently,Very frequently,Sometimes,Never,Never,3,0,0,0,Improve,I understand.
9/4/2022 17:54,53,Pandora,4,Yes,No,No,R&B,Yes,Yes,153,Rarely,Sometimes,Rarely,Rarely,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,1,0,0,0,Improve,I understand.
9/4/2022 20:38,29,Spotify,4,Yes,No,No,Classical,Yes,No,120,Very frequently,Never,Very frequently,Never,Never,Never,Sometimes,Never,Rarely,Rarely,Never,Sometimes,Never,Never,Rarely,Rarely,5,6,7,7,No effect,I understand.
9/4/2022 21:29,18,Spotify,3,Yes,,No,Video game music,Yes,Yes,89,Sometimes,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Very frequently,7,0,3,1,No effect,I understand.
9/4/2022 21:44,29,Spotify,2,Yes,No,No,Pop,No,No,,Never,Never,Rarely,Rarely,Never,Very frequently,Never,Never,Never,Sometimes,Rarely,Very frequently,Never,Very frequently,Never,Very frequently,10,8,8,9,Improve,I understand.
9/4/2022 22:32,18,Spotify,4,Yes,Yes,No,R&B,Yes,Yes,169,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,3,0,3,4,Improve,I understand.
9/5/2022 2:08,22,Spotify,5,Yes,No,No,EDM,Yes,Yes,138,Never,Never,Very frequently,Never,Never,Very frequently,Never,Never,Never,Very frequently,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,1,0,0,1,No effect,I understand.
9/5/2022 6:29,19,Other streaming service,6,Yes,No,No,Pop,No,No,124,Sometimes,Rarely,Rarely,Rarely,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Sometimes,Sometimes,Sometimes,Sometimes,6,6,0,0,Improve,I understand.
9/5/2022 8:21,13,YouTube Music,1,Yes,No,No,Video game music,Yes,No,,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Never,Sometimes,Rarely,Rarely,Rarely,Never,Sometimes,Very frequently,4,3,4,0,Improve,I understand.
9/5/2022 12:10,26,I do not use a streaming service.,1,No,No,No,Pop,No,No,192,Never,Rarely,Sometimes,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Very frequently,Never,Very frequently,Rarely,Rarely,Sometimes,Never,6,4,0,0,Improve,I understand.
9/5/2022 21:56,14,Spotify,3,Yes,No,No,Rock,Yes,No,76,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,2,6,3,0,Worsen,I understand.
9/6/2022 9:40,27,Spotify,1,Yes,No,No,Pop,Yes,Yes,119,Rarely,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Very frequently,Never,Sometimes,Never,Very frequently,Sometimes,Sometimes,Sometimes,Very frequently,8,3,3,3,Improve,I understand.
9/6/2022 10:12,26,Spotify,8,No,No,No,Rock,No,Yes,172,Never,Sometimes,Sometimes,Very frequently,Never,Very frequently,Rarely,Very frequently,Never,Never,Sometimes,Sometimes,Very frequently,Very frequently,Very frequently,Very frequently,8,10,7,3,No effect,I understand.
9/6/2022 11:15,59,Other streaming service,1,No,Yes,No,Rock,No,No,79,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,1,0,0,1,Improve,I understand.
9/6/2022 11:19,30,Spotify,8,Yes,Yes,Yes,Rock,Yes,No,112,Sometimes,Sometimes,Never,Rarely,Never,Sometimes,Sometimes,Never,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Very frequently,Never,8,6,6,8,Improve,I understand.
9/6/2022 12:36,27,Spotify,1,Yes,No,No,Pop,Yes,Yes,130,Never,Rarely,Sometimes,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Never,Very frequently,Sometimes,Sometimes,Sometimes,Never,6,3,1,7,Improve,I understand.
9/6/2022 13:26,18,Apple Music,1,No,Yes,No,Rap,Yes,Yes,116,Rarely,Never,Never,Never,Never,Sometimes,Never,Never,Rarely,Sometimes,Never,Sometimes,Never,Very frequently,Never,Sometimes,2,0,3,0,Improve,I understand.
9/6/2022 14:43,23,I do not use a streaming service.,10,Yes,Yes,Yes,Metal,No,Yes,165,Never,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Never,Sometimes,Never,0,0,0,0,No effect,I understand.
9/6/2022 15:53,18,Spotify,10,Yes,Yes,Yes,Rock,Yes,No,110,Sometimes,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Sometimes,Very frequently,Never,10,10,6,6,Improve,I understand.
9/6/2022 19:27,40,Spotify,5,Yes,No,No,Rock,Yes,Yes,174,Sometimes,Sometimes,Sometimes,Sometimes,Never,Very frequently,Rarely,Rarely,Sometimes,Rarely,Sometimes,Very frequently,Sometimes,Very frequently,Very frequently,Rarely,3,0,0,1,Improve,I understand.
9/7/2022 9:16,24,Spotify,10,Yes,No,No,Rock,Yes,Yes,180,Sometimes,Never,Never,Rarely,Never,Never,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Sometimes,7,9,10,0,Improve,I understand.
9/7/2022 12:32,23,Spotify,2,Yes,Yes,No,Classical,Yes,Yes,171,Very frequently,Never,Rarely,Rarely,Never,Never,Sometimes,Never,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Very frequently,Never,8,7,6,2,Improve,I understand.
9/7/2022 14:17,56,Other streaming service,6,Yes,No,No,R&B,No,No,,Never,Never,Never,Never,Never,Sometimes,Rarely,Never,Never,Never,Never,Never,Sometimes,Never,Never,Never,2,0,10,10,Improve,I understand.
9/7/2022 19:43,29,Other streaming service,2,Yes,No,No,R&B,Yes,No,70,Rarely,Never,Very frequently,Never,Never,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Never,Very frequently,Very frequently,Rarely,Never,Sometimes,10,7,9,3,No effect,I understand.
9/7/2022 21:19,16,Other streaming service,3,Yes,No,No,Pop,No,Yes,120,Never,Never,Never,Never,Never,Very frequently,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,Never,Never,Never,6,0,0,0,Improve,I understand.
9/8/2022 15:06,18,Spotify,8,Yes,Yes,Yes,Gospel,Yes,Yes,56,Rarely,Never,Rarely,Never,Very frequently,Sometimes,Sometimes,Never,Sometimes,Very frequently,Never,Sometimes,Very frequently,Sometimes,Never,Sometimes,3,0,2,2,Improve,I understand.
9/8/2022 16:56,21,Spotify,8,Yes,No,No,Lofi,Yes,Yes,162,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,Very frequently,6,5,9,8,Improve,I understand.
9/8/2022 18:12,32,Spotify,8,Yes,No,No,Rock,Yes,No,101,Never,Never,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Sometimes,Rarely,Rarely,Sometimes,Very frequently,Sometimes,7,6,5,8,Improve,I understand.
9/8/2022 18:14,22,YouTube Music,8,Yes,Yes,No,Metal,Yes,No,110,Sometimes,Never,Sometimes,Rarely,Rarely,Rarely,Sometimes,Never,Never,Never,Very frequently,Rarely,Rarely,Never,Very frequently,Very frequently,10,7,8,6,Improve,I understand.
9/8/2022 19:16,17,Spotify,12,Yes,Yes,No,Latin,Yes,No,172,Very frequently,Never,Rarely,Rarely,Sometimes,Very frequently,Never,Rarely,Very frequently,Rarely,Sometimes,Rarely,Never,Very frequently,Very frequently,Sometimes,0,3,9,5,No effect,I understand.
9/8/2022 21:30,18,Spotify,6,Yes,No,No,EDM,Yes,Yes,90,Rarely,Never,Very frequently,Never,Never,Sometimes,Rarely,Very frequently,Very frequently,Very frequently,Never,Very frequently,Very frequently,Very frequently,Rarely,Sometimes,0,2,1,5,Improve,I understand.
9/8/2022 23:40,18,Spotify,4,Yes,Yes,No,R&B,No,Yes,135,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Never,Very frequently,Very frequently,Rarely,Never,Sometimes,Very frequently,Very frequently,Never,Rarely,2,0,0,0,No effect,I understand.
9/9/2022 7:19,24,Spotify,8,Yes,No,No,Jazz,Yes,No,81,Very frequently,Never,Rarely,Never,Never,Very frequently,Very frequently,Never,Rarely,Very frequently,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,2,2,4,0,No effect,I understand.
9/9/2022 7:48,21,Spotify,2,No,No,No,Pop,No,No,170,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,Very frequently,Sometimes,5,6,3,4,No effect,I understand.
9/9/2022 11:15,46,I do not use a streaming service.,1,No,No,No,Rock,No,No,120,Never,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Never,Never,Sometimes,Never,0,0,1,0,No effect,I understand.
9/9/2022 11:25,18,Spotify,2,Yes,Yes,No,Hip hop,Yes,No,90,Never,Never,Never,Never,Sometimes,Very frequently,Never,Never,Never,Sometimes,Never,Sometimes,Very frequently,Very frequently,Never,Never,5,4,3,7,Improve,I understand.
9/9/2022 18:44,16,Spotify,3,Yes,Yes,No,K pop,Yes,Yes,115,Rarely,Never,Rarely,Never,Never,Very frequently,Very frequently,Very frequently,Never,Sometimes,Never,Very frequently,Very frequently,Very frequently,Very frequently,Sometimes,2,7,0,0,Improve,I understand.
9/9/2022 22:31,21,Spotify,1,Yes,No,No,Video game music,Yes,Yes,,Very frequently,Very frequently,Rarely,Sometimes,Rarely,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Sometimes,Never,Sometimes,Sometimes,Very frequently,0,6,0,4,Improve,I understand.
9/9/2022 23:34,19,I do not use a streaming service.,0,No,No,No,Classical,Yes,Yes,,Very frequently,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,Rarely,Rarely,Rarely,Never,Rarely,Rarely,Rarely,Rarely,Rarely,0,0,0,0,Improve,I understand.
9/10/2022 2:59,20,Spotify,2,Yes,Yes,Yes,Rap,Yes,Yes,,Sometimes,Never,Rarely,Never,Never,Sometimes,Sometimes,Never,Never,Rarely,Never,Sometimes,Sometimes,Very frequently,Sometimes,Sometimes,7,5,1,3,Improve,I understand.
9/10/2022 6:07,21,Other streaming service,0.1,Yes,Yes,No,Folk,No,Yes,,Sometimes,Never,Never,Very frequently,Sometimes,Rarely,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Sometimes,Never,7,5,3,1,No effect,I understand.
9/10/2022 9:06,56,I do not use a streaming service.,2,Yes,No,No,Rock,No,Yes,220,Rarely,Never,Never,Never,Never,Never,Never,Never,Never,Never,Very frequently,Never,Never,Rarely,Very frequently,Never,3,3,1,8,No effect,I understand.
9/10/2022 22:08,21,Spotify,12,Yes,No,No,Rock,Yes,Yes,160,Sometimes,Rarely,Very frequently,Rarely,Rarely,Sometimes,Sometimes,Rarely,Never,Sometimes,Very frequently,Sometimes,Rarely,Sometimes,Very frequently,Rarely,7,10,4,7,Worsen,I understand.
9/12/2022 9:39,20,Spotify,1,Yes,No,No,Pop,Yes,No,121,Rarely,Never,Never,Very frequently,Never,Rarely,Rarely,Rarely,Never,Sometimes,Rarely,Very frequently,Rarely,Rarely,Very frequently,Never,3,2,3,0,Improve,I understand.
9/12/2022 11:45,21,Apple Music,1,Yes,No,No,Rock,No,No,105,Sometimes,Never,Rarely,Never,Never,Rarely,Rarely,Never,Never,Never,Rarely,Sometimes,Never,Never,Very frequently,Rarely,5,1,1,9,Improve,I understand.
9/12/2022 12:09,25,Spotify,3,Yes,No,No,Rock,No,No,110,Never,Rarely,Never,Sometimes,Never,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Never,Very frequently,Sometimes,8,9,4,10,Improve,I understand.
